Entity,Code,Year,Nuclear (% direct primary energy),Renewables (% direct primary energy),Fossil fuels (% direct primary energy)
Europe,,1991,3.300382,2.1595407,94.54008
Europe,,1992,3.4656744,2.3171628,94.21716
Europe,,1993,3.7429976,2.4816647,93.77534
Europe,,1994,3.8081117,2.6460412,93.545845
Europe,,1995,3.922985,2.6815464,93.39547
Europe,,1996,4.130051,2.5091941,93.360756
Europe,,1997,4.255586,2.6769867,93.06743
Europe,,1998,4.1863976,2.7848136,93.02879
Europe,,1999,4.297115,2.8674502,92.835434
Europe,,2000,4.320917,2.9827666,92.69631
Europe,,2001,4.4044213,3.0126424,92.58293
Europe,,2002,4.4847293,2.8282678,92.687004
Europe,,2003,4.4554815,2.677027,92.86749
Europe,,2004,4.456679,2.9193294,92.62399
Europe,,2005,4.4162984,3.005569,92.57813
Europe,,2006,4.364947,2.9932036,92.641846
Europe,,2007,4.234135,3.1871505,92.57871
Europe,,2008,4.2690864,3.3778067,92.3531
Europe,,2009,4.3820286,3.7420504,91.875916
Europe,,2010,4.3536096,3.8925126,91.75388
Europe,,2011,4.384935,3.8654547,91.74961
Europe,,2012,4.3501353,4.3462405,91.30363
Europe,,2013,4.361304,4.8294168,90.80927
Europe,,2014,4.586447,5.136531,90.27702
Europe,,2015,4.5667987,5.288937,90.14427
Europe,,2016,4.396954,5.3502436,90.25281
Europe,,2017,4.377372,5.385392,90.237236
Europe,,2018,4.3337774,5.6936555,89.97257
Europe,,2019,4.4139624,5.9295774,89.65646
Europe,,2020,4.407946,7.0058026,88.58625
Europe,,2021,4.4042063,6.734704,88.8611
Europe (BP),,1965,0.16704632,2.591008,97.24194
Europe (BP),,1966,0.21317604,2.716636,97.07019
Europe (BP),,1967,0.23964566,2.6388116,97.12154
Europe (BP),,1968,0.25397742,2.5631623,97.18286
Europe (BP),,1969,0.2869331,2.3483434,97.36472
Europe (BP),,1970,0.29194552,2.3138952,97.39416
Europe (BP),,1971,0.32444888,2.275773,97.39978
Europe (BP),,1972,0.41148588,2.260942,97.327576
Europe (BP),,1973,0.42810756,2.1698127,97.402084
Europe (BP),,1974,0.51264095,2.3897705,97.09759
Europe (BP),,1975,0.69455534,2.4769585,96.82849
Europe (BP),,1976,0.7634394,2.1614318,97.07512
Europe (BP),,1977,0.89929414,2.5910738,96.509636
Europe (BP),,1978,0.97356385,2.4931197,96.53332
Europe (BP),,1979,1.0484957,2.5324812,96.41902
Europe (BP),,1980,1.2609308,2.535269,96.203804
Europe (BP),,1981,1.7684394,2.6614902,95.57006
Europe (BP),,1982,1.9950824,2.695695,95.30923
Europe (BP),,1983,2.3487713,2.7698393,94.88139
Europe (BP),,1984,2.93728,2.7554462,94.307274
Europe (BP),,1985,3.228594,2.3904202,94.38099
Europe (BP),,1986,3.375123,2.2806325,94.34424
Europe (BP),,1987,3.4562137,2.4387755,94.10501
Europe (BP),,1988,3.794919,2.6076431,93.597435
Europe (BP),,1989,3.9828312,2.2808926,93.73628
Europe (BP),,1990,3.9766185,2.3220754,93.7013
Europe (BP),,1991,4.1492696,2.4130743,93.43765
Europe (BP),,1992,4.3474617,2.5973403,93.0552
Europe (BP),,1993,4.631149,2.7779055,92.59094
Europe (BP),,1994,4.701477,2.892577,92.405945
Europe (BP),,1995,4.729077,2.8935184,92.3774
Europe (BP),,1996,4.8773303,2.75597,92.3667
Europe (BP),,1997,4.9595165,2.9094703,92.13101
Europe (BP),,1998,4.8825426,3.047126,92.070335
Europe (BP),,1999,4.9546356,3.1193123,91.92605
Europe (BP),,2000,4.946745,3.250372,91.80289
Europe (BP),,2001,5.0482826,3.2345731,91.71714
Europe (BP),,2002,5.1183267,3.101966,91.7797
Europe (BP),,2003,5.0469613,2.964893,91.98815
Europe (BP),,2004,5.0722647,3.2566645,91.671074
Europe (BP),,2005,4.9836884,3.4097407,91.60657
Europe (BP),,2006,4.9245334,3.526267,91.5492
Europe (BP),,2007,4.7289596,3.813871,91.45716
Europe (BP),,2008,4.769931,4.2459583,90.984116
Europe (BP),,2009,4.854576,4.7679453,90.37747
Europe (BP),,2010,4.824964,5.203136,89.9719
Europe (BP),,2011,4.901588,5.3047123,89.7937
Europe (BP),,2012,4.8300695,6.0370913,89.13284
Europe (BP),,2013,4.8527527,6.533298,88.61395
Europe (BP),,2014,5.1170816,7.007914,87.87501
Europe (BP),,2015,4.949965,7.3150268,87.735
Europe (BP),,2016,4.735118,7.346723,87.91816
Europe (BP),,2017,4.6581244,7.399164,87.94271
Europe (BP),,2018,4.6693225,8.003904,87.326775
Europe (BP),,2019,4.7401557,8.532594,86.72726
Europe (BP),,2020,4.6366153,9.975736,85.38765
Europe (BP),,2021,4.684822,9.606017,85.70916
European Union (27),,1965,0.05053254,2.3888366,97.56063
European Union (27),,1966,0.06012431,2.528725,97.41115
European Union (27),,1967,0.06855174,2.3537307,97.57772
European Union (27),,1968,0.07378423,2.2400408,97.68618
European Union (27),,1969,0.10194208,2.0285156,97.869545
European Union (27),,1970,0.13933933,2.006146,97.854515
European Union (27),,1971,0.17628303,1.9316981,97.89201
European Union (27),,1972,0.2618426,1.9222077,97.81595
European Union (27),,1973,0.28897625,1.8099275,97.9011
European Union (27),,1974,0.3414987,1.9808074,97.67769
European Union (27),,1975,0.58036685,2.0182192,97.40141
European Union (27),,1976,0.6358349,1.6549356,97.70923
European Union (27),,1977,0.7810101,2.1797423,97.039246
European Union (27),,1978,0.8996387,2.0425053,97.05785
European Union (27),,1979,0.974436,2.067855,96.95771
European Union (27),,1980,1.2084414,2.0111377,96.78042
European Union (27),,1981,1.8089969,2.0657392,96.12526
European Union (27),,1982,2.032502,2.0843844,95.88311
European Union (27),,1983,2.4273195,2.1333795,95.4393
European Union (27),,1984,3.1078815,2.1253974,94.76672
European Union (27),,1985,3.6619995,2.0901618,94.24784
European Union (27),,1986,3.9864328,1.9632651,94.0503
European Union (27),,1987,4.08435,2.1118488,93.8038
European Union (27),,1988,4.387176,2.2279098,93.38491
European Union (27),,1989,4.5978866,1.8240405,93.57807
European Union (27),,1990,4.686937,1.9480643,93.365
European Union (27),,1991,4.862422,2.0594738,93.0781
European Union (27),,1992,4.9863434,2.200239,92.813416
European Union (27),,1993,5.2021403,2.300567,92.49729
European Union (27),,1994,5.2167788,2.3924031,92.390816
European Union (27),,1995,5.2332716,2.3522773,92.41445
European Union (27),,1996,5.3374996,2.2860148,92.37649
European Union (27),,1997,5.4196978,2.4151187,92.165184
European Union (27),,1998,5.325303,2.5015996,92.173096
European Union (27),,1999,5.4609394,2.5337672,92.005295
European Union (27),,2000,5.5121984,2.6921601,91.79564
European Union (27),,2001,5.59819,2.8237689,91.57804
European Union (27),,2002,5.6956825,2.5684726,91.73585
European Union (27),,2003,5.599397,2.5586224,91.84198
European Union (27),,2004,5.6752434,2.8275042,91.49725
European Union (27),,2005,5.5830526,2.915181,91.50177
European Union (27),,2006,5.530995,3.1531546,91.31586
European Union (27),,2007,5.3374367,3.4893043,91.173256
European Union (27),,2008,5.4681716,3.9413989,90.59043
European Union (27),,2009,5.446248,4.5207396,90.03301
European Union (27),,2010,5.4569283,5.029231,89.51384
European Union (27),,2011,5.5214243,5.1939044,89.284676
European Union (27),,2012,5.452463,5.95347,88.59407
European Union (27),,2013,5.503191,6.449991,88.04682
European Union (27),,2014,5.80392,7.0273733,87.16871
European Union (27),,2015,5.52288,7.0707226,87.406395
European Union (27),,2016,5.309176,7.065968,87.624855
European Union (27),,2017,5.181036,7.070001,87.74897
European Union (27),,2018,5.209747,7.6325684,87.157684
European Union (27),,2019,5.351178,8.053293,86.59553
European Union (27),,2020,5.2569413,9.529085,85.213974
European Union (27),,2021,5.3228574,9.188974,85.48817
Finland,FIN,1965,0,9.633005,90.367
Finland,FIN,1966,0,9.347867,90.65213
Finland,FIN,1967,0,10.069193,89.9308
Finland,FIN,1968,0,8.099265,91.90074
Finland,FIN,1969,0,5.9168587,94.083145
Finland,FIN,1970,0,5.8405967,94.1594
Finland,FIN,1971,0,6.4466825,93.55332
Finland,FIN,1972,0,5.884323,94.11568
Finland,FIN,1973,0,5.3958197,94.60418
Finland,FIN,1974,0,6.9385276,93.06147
Finland,FIN,1975,0,6.5164423,93.48356
Finland,FIN,1976,0,4.614382,95.38562
Finland,FIN,1977,1.2687331,5.8496823,92.881584
Finland,FIN,1978,1.46794,4.438166,94.093895
Finland,FIN,1979,2.882299,4.680188,92.437515
Finland,FIN,1980,3.0077963,4.406734,92.585464
Finland,FIN,1981,6.81322,6.3881354,86.79864
Finland,FIN,1982,8.021928,6.302807,85.67527
Finland,FIN,1983,8.691751,6.708078,84.60017
Finland,FIN,1984,8.838155,6.2491746,84.912674
Finland,FIN,1985,8.343996,5.43781,86.21819
Finland,FIN,1986,8.2382345,5.3876734,86.37409
Finland,FIN,1987,8.080051,5.71374,86.20621
Finland,FIN,1988,8.074725,5.556707,86.36857
Finland,FIN,1989,7.7926865,5.356136,86.85118
Finland,FIN,1990,7.4757867,6.275013,86.2492
Finland,FIN,1991,7.510396,7.0538945,85.43571
Finland,FIN,1992,7.5380096,7.906416,84.55558
Finland,FIN,1993,7.720921,7.5833397,84.69575
Finland,FIN,1994,6.9910398,6.6142373,86.39472
Finland,FIN,1995,7.4113235,7.5878725,85.00081
Finland,FIN,1996,7.131803,6.428425,86.43977
Finland,FIN,1997,7.7431664,7.2723045,84.984535
Finland,FIN,1998,8.051664,8.855065,83.09328
Finland,FIN,1999,8.54871,7.7630086,83.68828
Finland,FIN,2000,8.406977,8.612422,82.9806
Finland,FIN,2001,8.165543,7.6077514,84.22671
Finland,FIN,2002,7.813475,6.8470016,85.33952
Finland,FIN,2003,7.2820997,6.0152197,86.702675
Finland,FIN,2004,7.608206,8.469293,83.92249
Finland,FIN,2005,8.715131,8.597017,82.68785
Finland,FIN,2006,7.7517366,7.479229,84.769035
Finland,FIN,2007,8.051755,8.249445,83.69881
Finland,FIN,2008,8.425003,10.379054,81.195946
Finland,FIN,2009,9.162029,8.923535,81.91444
Finland,FIN,2010,8.055514,8.94804,82.99644
Finland,FIN,2011,8.861623,9.913134,81.22524
Finland,FIN,2012,9.353708,12.307806,78.338486
Finland,FIN,2013,9.396552,10.976239,79.62721
Finland,FIN,2014,9.862296,12.925233,77.21247
Finland,FIN,2015,10.006923,15.104818,74.88826
Finland,FIN,2016,9.734793,13.3516865,76.91352
Finland,FIN,2017,9.707289,15.183393,75.10932
Finland,FIN,2018,9.637063,15.031565,75.331375
Finland,FIN,2019,10.437851,15.690179,73.87197
Finland,FIN,2020,11.019376,18.586437,70.39419
Finland,FIN,2021,10.99454,19.55486,69.4506
France,FRA,1965,0.07375057,3.854523,96.071724
France,FRA,1966,0.11288901,4.2564793,95.63063
France,FRA,1967,0.15571201,3.4489653,96.39532
France,FRA,1968,0.2203284,3.6672792,96.1124
France,FRA,1969,0.23259868,3.4895673,96.27783
France,FRA,1970,0.3401847,3.4579425,96.20187
France,FRA,1971,0.5303622,2.8566756,96.61297
France,FRA,1972,0.7767802,2.6803021,96.542915
France,FRA,1973,0.7188242,2.399801,96.88137
France,FRA,1974,0.73680013,2.8954766,96.36772
France,FRA,1975,0.9816246,3.3095849,95.708786
France,FRA,1976,0.78262204,2.4750226,96.742355
France,FRA,1977,0.9032975,3.9119341,95.18477
France,FRA,1978,1.4669676,3.3614342,95.1716
France,FRA,1979,1.8769555,3.189469,94.93358
France,FRA,1980,2.9800863,3.4543023,93.565605
France,FRA,1981,5.4103246,3.785127,90.80455
France,FRA,1982,5.8592467,3.8787045,90.26205
France,FRA,1983,7.7942142,3.8361206,88.36967
France,FRA,1984,10.349807,3.6430259,86.00717
France,FRA,1985,11.980785,3.4271934,84.592026
France,FRA,1986,13.562388,3.4511585,82.98646
France,FRA,1987,14.10194,3.8684824,82.02957
France,FRA,1988,14.607181,4.182506,81.21031
France,FRA,1989,15.794058,2.529896,81.67605
France,FRA,1990,15.934176,2.829833,81.23599
France,FRA,1991,15.785726,2.844446,81.36983
France,FRA,1992,16.21438,3.4093783,80.376236
France,FRA,1993,18.035313,3.2934368,78.67125
France,FRA,1994,18.05539,4.1153984,77.82921
France,FRA,1995,18.49539,3.784707,77.7199
France,FRA,1996,18.713284,3.3477135,77.938995
France,FRA,1997,18.922407,3.3425615,77.73502
France,FRA,1998,17.841791,3.1129627,79.04524
France,FRA,1999,17.956633,3.5736635,78.469696
France,FRA,2000,18.803299,3.3086593,77.88805
France,FRA,2001,18.899662,3.6553543,77.44499
France,FRA,2002,19.83128,3.091476,77.077255
France,FRA,2003,19.709455,2.9769924,77.31355
France,FRA,2004,19.84917,3.003612,77.147224
France,FRA,2005,20.00549,2.7872043,77.207306
France,FRA,2006,20.172268,3.150496,76.67723
France,FRA,2007,20.015585,3.7312257,76.2532
France,FRA,2008,19.965258,4.5385146,75.49623
France,FRA,2009,19.558153,4.6564097,75.78543
France,FRA,2010,19.986742,4.922086,75.09117
France,FRA,2011,21.717873,4.4871454,73.79498
France,FRA,2012,20.858032,5.580352,73.561615
France,FRA,2013,20.624413,6.306324,73.06926
France,FRA,2014,22.636114,6.5747805,70.78911
France,FRA,2015,22.374653,6.3816614,71.24368
France,FRA,2016,20.599157,6.7427373,72.658104
France,FRA,2017,20.306929,6.4305806,73.2625
France,FRA,2018,21.033274,7.4484653,71.51826
France,FRA,2019,20.66559,7.629779,71.704636
France,FRA,2020,20.645214,9.062218,70.29257
France,FRA,2021,20.640217,8.464324,70.895454
Germany,DEU,1965,0.003983181,0.55193305,99.444084
Germany,DEU,1966,0.009006863,0.59594846,99.39504
Germany,DEU,1967,0.041743454,0.5674489,99.39081
Germany,DEU,1968,0.056347977,0.5391982,99.40446
Germany,DEU,1969,0.14589807,0.40526032,99.448845
Germany,DEU,1970,0.18227474,0.5179617,99.29977
Germany,DEU,1971,0.17249377,0.40115947,99.426346
Germany,DEU,1972,0.2556483,0.38190565,99.36244
Germany,DEU,1973,0.307806,0.41399896,99.27819
Germany,DEU,1974,0.37511203,0.48551005,99.13938
Germany,DEU,1975,0.6551471,0.49354067,98.85131
Germany,DEU,1976,0.75095266,0.38457987,98.86446
Germany,DEU,1977,1.0593843,0.4835021,98.457115
Germany,DEU,1978,1.0879213,0.48799863,98.42408
Germany,DEU,1979,1.2255833,0.46672645,98.307686
Germany,DEU,1980,1.3573328,0.5136274,98.12904
Germany,DEU,1981,1.6616347,0.55069804,97.78767
Germany,DEU,1982,1.9672964,0.5692806,97.463425
Germany,DEU,1983,2.035502,0.5280799,97.436424
Germany,DEU,1984,2.6506388,0.51129216,96.838066
Germany,DEU,1985,3.4678311,0.47636506,96.0558
Germany,DEU,1986,3.2826965,0.50737786,96.20992
Germany,DEU,1987,3.55399,0.54644096,95.89957
Germany,DEU,1988,3.94545,0.5465883,95.50796
Germany,DEU,1989,4.1205516,0.5102294,95.36922
Germany,DEU,1990,3.9352715,0.48621884,95.57851
Germany,DEU,1991,3.894047,0.46131518,95.64464
Germany,DEU,1992,4.3186145,0.55819374,95.12319
Germany,DEU,1993,4.1853695,0.5801542,95.234474
Germany,DEU,1994,4.16431,0.641767,95.193924
Germany,DEU,1995,4.231178,0.69932437,95.069496
Germany,DEU,1996,4.2943735,0.62613237,95.07949
Germany,DEU,1997,4.6131144,0.6811443,94.70574
Germany,DEU,1998,4.402395,0.74236065,94.85524
Germany,DEU,1999,4.731016,0.84902847,94.41995
Germany,DEU,2000,4.7089863,1.1208231,94.17019
Germany,DEU,2001,4.6622696,1.1593293,94.178406
Germany,DEU,2002,4.547804,1.427787,94.02441
Germany,DEU,2003,4.553523,1.5109092,93.93557
Germany,DEU,2004,4.637309,1.9084014,93.45429
Germany,DEU,2005,4.5866265,2.3452604,93.06811
Germany,DEU,2006,4.6074057,2.8729012,92.51969
Germany,DEU,2007,4.0380797,3.6083028,92.353615
Germany,DEU,2008,4.2498684,3.6016033,92.14853
Germany,DEU,2009,4.1125927,3.8886142,91.998795
Germany,DEU,2010,4.1194105,4.013929,91.86666
Germany,DEU,2011,3.2739215,4.7689834,91.9571
Germany,DEU,2012,2.9864068,5.3566747,91.65692
Germany,DEU,2013,2.8381348,5.3460712,91.815796
Germany,DEU,2014,2.984773,5.957264,91.05796
Germany,DEU,2015,2.7890694,6.6245465,90.58639
Germany,DEU,2016,2.5145226,6.509179,90.9763
Germany,DEU,2017,2.2528617,7.2672076,90.47993
Germany,DEU,2018,2.3153293,7.7617407,89.922935
Germany,DEU,2019,2.3761628,8.62492,88.99892
Germany,DEU,2020,2.2209148,9.984016,87.795074
Germany,DEU,2021,2.3034506,9.056495,88.64006
Greece,GRC,1965,0,1.0325007,98.9675
Greece,GRC,1966,0,2.077717,97.92228
Greece,GRC,1967,0,1.8014276,98.19857
Greece,GRC,1968,0,1.4181876,98.58182
Greece,GRC,1969,0,2.0407102,97.95929
Greece,GRC,1970,0,2.370417,97.629585
Greece,GRC,1971,0,1.9873688,98.012634
Greece,GRC,1972,0,1.7813697,98.21863
Greece,GRC,1973,0,1.2733182,98.72668
Greece,GRC,1974,0,1.3777924,98.62221
Greece,GRC,1975,0,1.036809,98.96319
Greece,GRC,1976,0,0.8723441,99.127655
Greece,GRC,1977,0,0.86022943,99.13977
Greece,GRC,1978,0,1.3260248,98.67397
Greece,GRC,1979,0,1.8188506,98.18115
Greece,GRC,1980,0,1.751145,98.248856
Greece,GRC,1981,0,1.7945727,98.20543
Greece,GRC,1982,0,1.8526194,98.14738
Greece,GRC,1983,0,1.1955891,98.80441
Greece,GRC,1984,0,1.4061344,98.593864
Greece,GRC,1985,0,1.3021005,98.6979
Greece,GRC,1986,0,1.5043067,98.49569
Greece,GRC,1987,0,1.1752132,98.82478
Greece,GRC,1988,0,0.94314665,99.056854
Greece,GRC,1989,0,0.69544667,99.30455
Greece,GRC,1990,0,0.62392855,99.37607
Greece,GRC,1991,0,1.0864931,98.913506
Greece,GRC,1992,0,0.7567844,99.24321
Greece,GRC,1993,0,0.78723973,99.21277
Greece,GRC,1994,0,0.8775883,99.12241
Greece,GRC,1995,0,1.1503487,98.849655
Greece,GRC,1996,0,1.3863975,98.6136
Greece,GRC,1997,0,1.2007576,98.79924
Greece,GRC,1998,0,1.091072,98.90893
Greece,GRC,1999,0,1.3766682,98.62333
Greece,GRC,2000,0,1.1355219,98.86447
Greece,GRC,2001,0,0.7917401,99.20826
Greece,GRC,2002,0,0.9681371,99.03187
Greece,GRC,2003,0,1.5221272,98.47787
Greece,GRC,2004,0,1.528712,98.47129
Greece,GRC,2005,0,1.6526157,98.34738
Greece,GRC,2006,0,1.9363579,98.063644
Greece,GRC,2007,0,1.12071,98.87929
Greece,GRC,2008,0,1.4526894,98.54731
Greece,GRC,2009,0,2.170895,97.8291
Greece,GRC,2010,0,2.9719608,97.02804
Greece,GRC,2011,0,2.3228533,97.67715
Greece,GRC,2012,0,3.1194544,96.88055
Greece,GRC,2013,0,4.8202977,95.1797
Greece,GRC,2014,0,4.317003,95.683
Greece,GRC,2015,0,5.2808723,94.719124
Greece,GRC,2016,0,5.406199,94.593796
Greece,GRC,2017,0,5.7939982,94.206
Greece,GRC,2018,0,5.566464,94.43353
Greece,GRC,2019,0,5.694717,94.30528
Greece,GRC,2020,0,7.1279025,92.8721
Greece,GRC,2021,0,8.480061,91.519936
High-income countries,,1965,0.081310235,2.4846497,97.434044
High-income countries,,1966,0.106053345,2.5065682,97.38738
High-income countries,,1967,0.12192084,2.4676738,97.41041
High-income countries,,1968,0.14447014,2.3772695,97.47826
High-income countries,,1969,0.15882964,2.3310442,97.51013
High-income countries,,1970,0.19171292,2.2700384,97.538246
High-income countries,,1971,0.2639874,2.309474,97.426544
High-income countries,,1972,0.3438052,2.296135,97.360054
High-income countries,,1973,0.43130237,2.1784072,97.39029
High-income countries,,1974,0.56685966,2.4410398,96.992096
High-income countries,,1975,0.80799985,2.512772,96.67923
High-income countries,,1976,0.87952113,2.2867439,96.83373
High-income countries,,1977,1.0724168,2.2534518,96.67413
High-income countries,,1978,1.2290131,2.3598545,96.41113
High-income countries,,1979,1.2328389,2.3867729,96.38039
High-income countries,,1980,1.3770288,2.4479573,96.17502
High-income countries,,1981,1.6688194,2.5426924,95.78848
High-income countries,,1982,1.858998,2.7208912,95.42011
High-income countries,,1983,2.1089435,2.8689947,95.02206
High-income countries,,1984,2.4204845,2.7522385,94.82728
High-income countries,,1985,2.8544621,2.7019143,94.44363
High-income countries,,1986,3.0638072,2.6746464,94.26154
High-income countries,,1987,3.2195396,2.6043823,94.17608
High-income countries,,1988,3.3493414,2.5202484,94.13042
High-income countries,,1989,3.412227,2.441333,94.14644
High-income countries,,1990,3.5275247,2.5305789,93.941895
High-income countries,,1991,3.6960392,2.5566618,93.7473
High-income countries,,1992,3.6895304,2.5125756,93.79789
High-income countries,,1993,3.780064,2.6113613,93.608574
High-income countries,,1994,3.800314,2.496656,93.70303
High-income countries,,1995,3.8629196,2.580811,93.556274
High-income countries,,1996,3.8462646,2.552682,93.60105
High-income countries,,1997,3.7557628,2.597707,93.64653
High-income countries,,1998,3.8278692,2.5426776,93.62945
High-income countries,,1999,3.9024565,2.535974,93.56157
High-income countries,,2000,3.8850155,2.5230522,93.59193
High-income countries,,2001,3.9765258,2.3895812,93.63389
High-income countries,,2002,3.98091,2.4299767,93.58911
High-income countries,,2003,3.7820213,2.3842704,93.83371
High-income countries,,2004,3.8900423,2.4169993,93.692955
High-income countries,,2005,3.8693786,2.480871,93.64975
High-income countries,,2006,3.8964696,2.554489,93.54904
High-income countries,,2007,3.7472155,2.5594223,93.69337
High-income countries,,2008,3.7540529,2.7416668,93.50428
High-income countries,,2009,3.887952,2.9771953,93.13485
High-income countries,,2010,3.808417,3.0003412,93.19124
High-income countries,,2011,3.599575,3.23798,93.162445
High-income countries,,2012,3.291855,3.4334958,93.27465
High-income countries,,2013,3.2773967,3.6132324,93.10937
High-income countries,,2014,3.3254008,3.7550147,92.91958
High-income countries,,2015,3.271914,3.8869905,92.841095
High-income countries,,2016,3.2547996,4.046643,92.698555
High-income countries,,2017,3.200139,4.249187,92.550674
High-income countries,,2018,3.1744394,4.3905063,92.43505
High-income countries,,2019,3.2701163,4.577699,92.15218
High-income countries,,2020,3.3365493,5.3419924,91.321465
High-income countries,,2021,3.2677987,5.2777314,91.45447
Hong Kong,HKG,1965,0,0,100
Hong Kong,HKG,1966,0,0,100
Hong Kong,HKG,1967,0,0,100
Hong Kong,HKG,1968,0,0,100
Hong Kong,HKG,1969,0,0,100
Hong Kong,HKG,1970,0,0,100
Hong Kong,HKG,1971,0,0,100
Hong Kong,HKG,1972,0,0,100
Hong Kong,HKG,1973,0,0,100
Hong Kong,HKG,1974,0,0,100
Hong Kong,HKG,1975,0,0,100
Hong Kong,HKG,1976,0,0,100
Hong Kong,HKG,1977,0,0,100
Hong Kong,HKG,1978,0,0,100
Hong Kong,HKG,1979,0,0,100
Hong Kong,HKG,1980,0,0,100
Hong Kong,HKG,1981,0,0,100
Hong Kong,HKG,1982,0,0,100
Hong Kong,HKG,1983,0,0,100
Hong Kong,HKG,1984,0,0,100
Hong Kong,HKG,1985,0,0,100
Hong Kong,HKG,1986,0,0,100
Hong Kong,HKG,1987,0,0,100
Hong Kong,HKG,1988,0,0,100
Hong Kong,HKG,1989,0,0,100
Hong Kong,HKG,1990,0,0,100
Hong Kong,HKG,1991,0,0,100
Hong Kong,HKG,1992,0,0,100
Hong Kong,HKG,1993,0,0,100
Hong Kong,HKG,1994,0,0,100
Hong Kong,HKG,1995,0,0,100
Hong Kong,HKG,1996,0,0,100
Hong Kong,HKG,1997,0,0,100
Hong Kong,HKG,1998,0,0,100
Hong Kong,HKG,1999,0,0,100
Hong Kong,HKG,2000,0,0,100
Hong Kong,HKG,2001,0,0,100
Hong Kong,HKG,2002,0,0,100
Hong Kong,HKG,2003,0,0,100
Hong Kong,HKG,2004,0,0,100
Hong Kong,HKG,2005,0,0,100
Hong Kong,HKG,2006,0,0.0002428686,99.999756
Hong Kong,HKG,2007,0,0.00028452743,99.99972
Hong Kong,HKG,2008,0,0.0002853084,99.99972
Hong Kong,HKG,2009,0,0.0003558288,99.99964
Hong Kong,HKG,2010,0,0.012783611,99.98721
Hong Kong,HKG,2011,0,0.0142488675,99.98575
Hong Kong,HKG,2012,0,0.014241989,99.98576
Hong Kong,HKG,2013,0,0.012264207,99.98774
Hong Kong,HKG,2014,0,0.014792501,99.98521
Hong Kong,HKG,2015,0,0.018944172,99.98106
Hong Kong,HKG,2016,0,0.020753738,99.97925
Hong Kong,HKG,2017,0,0.019961799,99.98004
Hong Kong,HKG,2018,0,0.020442536,99.97955
Hong Kong,HKG,2019,0,0.02378424,99.97622
Hong Kong,HKG,2020,0,0.03221495,99.96779
Hong Kong,HKG,2021,0,0.034790196,99.96521
Hungary,HUN,1965,0,0.04057813,99.95942
Hungary,HUN,1966,0,0.05339965,99.946594
Hungary,HUN,1967,0,0.04587876,99.954124
Hungary,HUN,1968,0,0.047996104,99.952
Hungary,HUN,1969,0,0.0478405,99.95216
Hungary,HUN,1970,0,0.04112775,99.95887
Hungary,HUN,1971,0,0.043456785,99.95655
Hungary,HUN,1972,0,0.048232343,99.95177
Hungary,HUN,1973,0,0.040891286,99.959114
Hungary,HUN,1974,0,0.031814247,99.968185
Hungary,HUN,1975,0,0.060504843,99.9395
Hungary,HUN,1976,0,0.057325147,99.94267
Hungary,HUN,1977,0,0.049225595,99.950775
Hungary,HUN,1978,0,0.042623162,99.957375
Hungary,HUN,1979,0,0.045541607,99.95446
Hungary,HUN,1980,0,0.03482375,99.96518
Hungary,HUN,1981,0,0.052788313,99.94721
Hungary,HUN,1982,0,0.04973684,99.950264
Hungary,HUN,1983,0.79868865,0.050059333,99.15125
Hungary,HUN,1984,1.1927423,0.05732511,98.74994
Hungary,HUN,1985,2.0176182,0.04826093,97.93411
Hungary,HUN,1986,2.3354628,0.048445754,97.61609
Hungary,HUN,1987,3.3685331,0.051818863,96.57965
Hungary,HUN,1988,4.2870326,0.05388684,95.65908
Hungary,HUN,1989,4.5683403,0.05196154,95.37969
Hungary,HUN,1990,4.6148667,0.065537766,95.319595
Hungary,HUN,1991,4.9709473,0.07894992,94.9501
Hungary,HUN,1992,5.300459,0.077434376,94.62211
Hungary,HUN,1993,5.4004765,0.08024774,94.51927
Hungary,HUN,1994,5.459692,0.08005528,94.46025
Hungary,HUN,1995,5.3831806,0.084052235,94.53277
Hungary,HUN,1996,5.3384094,0.09675396,94.564835
Hungary,HUN,1997,5.3948474,0.10389561,94.50126
Hungary,HUN,1998,5.2966557,0.0816389,94.62171
Hungary,HUN,1999,5.3750806,0.09380461,94.53111
Hungary,HUN,2000,5.5900774,0.09579611,94.314125
Hungary,HUN,2001,5.416502,0.098544605,94.484955
Hungary,HUN,2002,5.401849,0.09175362,94.50639
Hungary,HUN,2003,4.1705475,0.1272409,95.70221
Hungary,HUN,2004,4.481065,0.35201654,95.166916
Hungary,HUN,2005,4.931148,0.66656405,94.40228
Hungary,HUN,2006,4.849993,0.5379273,94.612076
Hungary,HUN,2007,5.422533,0.69568914,93.88178
Hungary,HUN,2008,5.614791,0.8931072,93.49211
Hungary,HUN,2009,6.4650297,1.2132932,92.32168
Hungary,HUN,2010,6.4823666,1.2392215,92.27841
Hungary,HUN,2011,6.6456795,1.1473682,92.206955
Hungary,HUN,2012,7.235641,1.212818,91.55154
Hungary,HUN,2013,7.46045,1.3532572,91.186295
Hungary,HUN,2014,7.6444836,1.5390649,90.81645
Hungary,HUN,2015,7.2822638,1.4850223,91.23271
Hungary,HUN,2016,7.241914,1.4696823,91.2884
Hungary,HUN,2017,6.8336473,1.4781561,91.688194
Hungary,HUN,2018,6.6248612,1.5862105,91.78893
Hungary,HUN,2019,6.819804,1.9637082,91.216484
